,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
115191,0,0.9999999,56,0,0.274513243,5700.0,7,0,1,0,1.0
115192,0,0.132886079,57,0,0.44076006,2683.0,8,0,1,0,0.0
115193,1,0.8914590558578726,62,3,0.4051423824585809,4682.286718053731,10,0,0,0,2.286718053731105
115194,0,0.076627112,45,0,0.074654862,13327.0,6,0,1,0,2.0
115195,1,0.9995110928105114,51,1,0.5700600549193477,3000.0,5,4,0,0,1.972689452155084
115196,1,0.024560965,27,0,1.432783608,2000.0,5,1,1,0,0.0
115197,1,0.029205212396489134,59,0,0.16103181601230146,3519.914184313928,21,0,1,0,1.0171631372143453
115198,0,0.17847259,45,0,0.079635152,5700.0,15,0,0,0,2.0
115199,0,0.004430633,37,0,0.083094556,5583.0,7,0,0,0,0.0
115200,1,0.24008770626155462,59,0,0.6551584353584315,3600.0,3,0,1,1,0.20902099000600283
115201,1,0.03484167713369853,36,1,0.44458049183816556,5000.0,9,0,1,0,1.8263307419252952
115202,0,0.034361963,49,0,0.224721604,4489.0,3,0,1,0,4.0
115203,1,0.6524382277110524,48,0,0.5768995277417921,5200.0,9,0,1,0,0.02334228936811711
115204,1,0.3235747043690118,41,1,0.8575462797668051,4750.0,19,1,1,0,1.1844808221837488
115205,1,1.0094168565378285,36,0,982.5144379496423,3.372775007495487,7,1,0,2,1.5048126498807903
115206,1,1.0084643707159864,48,0,0.07121014328885605,10098.610164075712,4,0,0,0,3.0
115207,0,0.999000999,50,2,0.320169958,4000.0,4,1,1,0,0.0
115208,0,0.477844652,40,0,0.010829984,53000.0,6,0,0,0,0.0
115209,0,0.0,48,0,0.267910696,3000.0,7,0,1,0,2.0
115210,0,0.036083723,31,0,1948.0,0.24,12,0,1,0,0.0
115211,1,0.1851455255014435,54,1,392.32640875411045,0.6727522079101225,7,0,0,0,1.3293327841943823
115212,1,1.1157788967011841,31,0,0.21761296095823804,1704.9672652458562,0,3,0,0,2.655755081952032
115213,1,0.9999999,48,1,0.4631619468205943,2500.0,1,1,0,0,1.1819763705111312
115214,1,0.9999999,60,0,0.3614186381809221,5674.3005497027025,1,1,0,0,0.0
115215,1,0.057791519539572136,60,0,0.01004664612566442,9916.0,3,0,0,0,0.05779152531872467
115216,0,0.590840916,44,1,0.446072061,8464.0,5,0,1,0,2.0
115217,0,0.164624401,45,0,4577.0,0.0,3,0,1,0,0.7598634268323681
115218,1,0.756036636,33,0,0.03314121,2775.0,6,0,0,0,0.0
115219,0,0.041821069,52,0,0.341548477,4300.0,4,0,1,0,3.0
115220,0,0.684035141,40,1,0.334416396,4000.0,4,0,1,0,3.0
115221,1,0.995573242171194,46,3,0.13056321630269588,3028.4024591338934,9,0,0,0,3.6780326928852087
115222,0,0.123325859,63,0,0.52131726,3400.0,8,0,1,0,0.0
115223,0,0.9999999,86,0,0.0,10500.0,0,0,0,0,0.0
115224,0,0.656063997,50,0,0.607812742,6450.0,5,0,2,0,2.0
115225,1,0.4174953732434902,51,0,0.29696876026113417,9096.69959561265,5,2,1,1,3.1001347957834913
115226,0,0.007080732,71,0,0.16521975,3685.0,8,0,0,0,0.0
115227,0,0.055065443,53,0,0.020851185,3500.0,9,0,0,0,1.0
115228,0,0.057953873,52,0,0.312985134,7600.0,5,0,2,0,3.0
115229,0,0.018128428,73,0,2.805059524,671.0,11,0,2,0,0.0
115230,0,0.771740542,72,0,0.643280632,7083.0,15,0,1,0,0.0
115231,1,0.8206710019376204,51,7,0.7194301907829163,10207.095138507744,18,3,3,1,1.1131076865320528
115232,1,0.9401043630866596,61,1,0.22637906453870144,5500.0,11,0,0,1,0.9640194283864403
115233,0,0.345045014,28,0,948.0,0.0,14,0,0,0,0.0
115234,1,0.5055932696452466,46,1,1.034948291286752,5054.011311427954,16,0,2,0,1.495758214517279
115235,1,0.7781313677275224,51,1,0.8328412936252717,11000.0,11,0,2,0,3.712367337240379
115236,0,0.331413205,49,0,0.583487597,2700.0,13,0,2,0,0.0
115237,0,0.041135429,33,0,0.457848461,7733.0,12,0,1,0,1.0
115238,1,0.97872026,46,0,1.222168752,6233.0,7,1,2,1,1.0
115239,1,0.55714984662772,46,1,0.3851155157849052,8693.170689791647,15,1,1,0,0.8536637760442704
115240,0,0.049344793,59,0,74.0,0.44,10,0,0,0,0.0
115241,1,0.9999999,28,0,0.12595422584737326,3084.2575390677225,1,0,0,1,0.386308601583746
115242,0,0.015805942,50,0,0.149314482,4667.0,5,0,1,0,2.0
115243,0,0.548593721,62,0,0.185693757,6262.0,5,0,0,0,1.0
115244,1,0.5061532602732595,63,0,0.8360526652647415,13353.686512370696,10,0,4,0,0.3535464884157725
115245,0,0.278286872,73,0,816.0,0.11,9,0,1,0,0.0
115246,1,0.07025739469779478,54,0,3605.7393317107267,0.15,7,0,1,0,0.1449443092272198
115247,0,0.84359401,43,3,0.157460635,4000.0,4,1,0,2,0.0
115248,0,0.256195968,49,0,0.311238495,12385.0,9,0,2,0,1.0
115249,1,0.9356587198029109,65,0,596.7354199005017,3.8993103557254,1,0,0,0,0.0
115250,0,0.064885284,41,0,0.936510582,6000.0,7,0,2,0,0.0
115251,1,1.252994892063008,31,4,0.2174036366254686,3039.330505262223,7,0,0,0,1.5536701748154789
115252,0,0.026473682,44,0,2677.0,0.01,12,0,2,0,1.0
115253,1,0.9921627556663953,54,0,0.40693458955992684,3359.3168320419986,3,0,0,1,1.0
115254,0,0.9999999,50,0,0.291281052,2052.0,2,3,1,0,1.0
115255,0,0.002491612,56,0,0.661320558,4800.0,7,0,1,0,0.0
115256,1,0.8254024512912218,56,0,0.4758340998581873,4556.860464907414,8,0,1,0,1.1424418865732204
115257,0,0.030426371,53,0,484.0,0.02,8,0,0,0,1.0
115258,1,0.4155894765999598,41,3,0.4614885557496465,6250.0,11,1,1,1,0.6188551964174357
115259,0,0.9999999,72,0,0.0,1.0,4,0,0,0,0.0
115260,1,0.678342123407457,44,0,0.749533495011715,5800.0,6,0,1,0,1.088135755403735
115261,0,0.233055339,56,0,4288.0,0.0,13,0,2,0,0.0
115262,1,0.9262620272985691,36,3,0.315157025076592,2500.0,5,2,0,2,0.0
115263,1,1.159212575530627,52,3,0.1746346698007338,5796.651166628613,6,2,0,0,0.8255833143067288
115264,0,0.960351404,53,3,0.193321918,5839.0,5,0,0,2,4.0
115265,0,0.286976089,46,3,1.15996001,4000.0,14,0,2,0,2.0
115266,0,0.005576717,46,0,0.404345318,5200.0,18,0,1,0,2.0
115267,1,0.4268977902170523,42,0,0.8112042593384301,7800.0,13,0,3,1,2.8200250815323393
115268,1,0.32803085803750953,51,0,0.8287357982916487,2664.6818467652506,8,0,1,1,1.7363693530501016
115269,0,0.158306393,53,0,0.641247834,7500.0,13,0,3,0,1.0
115270,1,0.6713873244095008,58,1,0.3510134308956703,7500.0,8,0,1,0,0.4185867368762959
115271,1,1.004346904660571,48,0,0.9713691683814879,4000.0,10,0,1,0,0.0
115272,1,0.22419442978868104,53,0,1.1238252338584993,9994.280682301951,14,0,4,0,1.0092913584793775
115273,1,0.9961943761438296,41,2,0.14212413781796995,2400.0,2,0,0,0,2.482670273390655
115274,0,0.170540378,71,1,0.126562145,4400.0,9,0,0,0,0.0
115275,1,0.8809138308860586,45,0,0.11093162285120003,3200.0,2,0,0,0,0.8598315957816316
115276,0,0.139255972,55,0,0.03224194,4000.0,3,0,0,0,0.0
115277,0,0.008470339,63,0,1006.0,0.16,13,0,2,0,0.0
115278,0,0.013796114,69,0,747.0,0.11,7,0,1,0,0.0
115279,1,0.8610755515969595,25,0,0.41310867795573736,1047.7080549667448,3,0,0,0,1.5279633555035053
115280,0,0.46040142,46,0,0.368820589,5400.0,7,0,1,0,0.0
115281,0,0.0,64,0,0.03310431,1600.0,2,0,0,0,1.0
115282,0,0.236498903,55,2,0.48197726,12400.0,16,0,3,0,2.0
115283,0,0.9999999,54,0,0.766038994,6000.0,3,0,2,0,0.0
115284,0,0.011188105,45,0,0.706998986,6900.0,17,0,3,0,0.0
115285,0,0.000180585,27,0,0.277585893,5500.0,19,0,2,0,0.0
115286,0,0.670276071,31,0,0.691281563,2098.0,7,0,1,0,0.0
115287,1,0.4281609289293502,41,3,0.2716252666222154,18000.0,12,0,1,0,1.6418833845794198
115288,1,0.233961809952966,38,0,0.37048043448829837,8166.883562626186,5,0,1,0,0.0
115289,0,0.380846573,30,0,0.330505907,3300.0,7,0,0,0,0.0
115290,0,0.556493623,33,0,1211.0,0.49,8,0,1,0,0.0
115291,0,0.746467234,32,0,0.522575579,2546.0,7,0,1,0,4.0
115292,0,0.365592655,28,0,0.413793103,2000.0,8,0,1,0,0.0
115293,1,0.5187745611095506,53,2,0.43278860872666536,4349.858882707628,3,0,1,0,1.9823603384534993
115294,1,0.7001391006516196,36,1,0.0775172166159338,5500.0,2,2,0,0,0.5326223256954403
115295,1,0.9999999,26,0,0.056178073679742604,1400.0,5,1,0,0,0.7503871215237446
115296,0,0.013332785,74,0,0.003598561,2500.0,5,0,0,0,0.0
115297,0,0.052413356,54,0,0.252179979,8600.0,14,0,1,0,3.0
115298,1,0.7158907089503519,61,0,0.400929552938212,2162.859545146065,7,0,0,0,0.785113713483702
115299,1,0.727597264781139,39,1,0.26606520678250656,19943.92656219304,11,5,1,1,1.6822031342087969
115300,0,0.182827028,35,0,0.389559797,7700.0,7,0,1,0,0.0
115301,0,0.024189312,69,1,0.56844048,3250.0,11,0,1,0,1.0
115302,1,0.8756345106683682,24,0,0.4336111559867921,1928.0712977180965,10,0,0,0,0.13391221476206927
115303,1,1.003921237643313,31,2,0.4932388945492793,4160.1356357265295,10,2,0,1,1.2429095156467673
115304,0,0.349332354,62,0,0.33633584,12100.0,16,0,2,0,1.0
115305,1,0.4811413113499976,43,0,0.28652204947041454,12374.4926813956,9,0,1,0,0.0
115306,0,3448.0,39,0,0.381209332,6300.0,6,0,2,0,0.0
115307,1,0.9999999,26,0,0.13829103743352683,2510.8421233648114,1,0,0,0,1.0412257706130188
115308,1,0.9999999,30,0,0.03827880628457457,1500.0,1,0,0,0,0.047990785882699116
115309,1,0.952015995,61,2,613.0,0.26,5,0,0,2,0.0
115310,1,0.9999999,54,0,0.08310217957385593,6250.0,2,0,0,0,3.6219706862834498
115311,1,0.5817058122017923,58,0,0.17742754655870466,4849.0041169959095,13,0,0,0,0.058581353181781703
115312,1,0.5655527680076756,43,2,1.0084664806082992,8050.0,11,0,4,0,3.3332724664881868
115313,0,0.407467953,34,0,0.148295386,8300.0,12,0,0,0,0.0
115314,0,0.193182951,57,0,0.200782269,2300.0,7,0,0,0,0.0
115315,0,0.153494884,85,0,0.008838139,15500.0,3,0,0,0,0.0
115316,1,0.7951869108544136,43,1,0.575316003182537,2833.0,9,0,0,0,1.2940985943910759
115317,0,0.074173146,51,0,0.011486835,7747.0,1,0,0,0,0.0
115318,0,0.791683327,29,0,0.138145315,4183.0,5,0,0,0,0.0
115319,1,0.44680381476895353,51,0,0.3868600466955895,13000.0,16,0,1,0,1.0
115320,0,0.010453153,81,0,38.0,413.49,15,0,0,0,0.0
115321,0,0.025543281,70,0,0.006999125,8000.0,6,0,0,0,0.0
115322,1,0.6485471698921408,26,1,0.21988203432319264,3800.0,4,0,0,0,0.0
115323,0,0.006488732,64,0,0.002823197,8500.0,11,0,0,0,0.0
115324,0,0.733804476,31,0,0.387434555,2100.0,9,0,0,0,0.0
115325,1,0.9492919008719783,34,0,0.058236305274894276,7500.0,2,0,0,0,1.8948631531404891
115326,1,0.9649950881654665,51,0,13.926068359101354,7029.10037677407,1,1,0,0,1.2526744263068668
115327,0,0.110196327,58,0,0.593650794,10709.0,13,0,4,0,3.0
115328,1,0.9681142841934007,27,1,1.0202947294167695,1387.1095873852287,12,1,0,0,0.0
115329,0,0.158889599,62,1,0.578508955,2400.0,17,0,1,0,0.0
115330,1,0.6425296182527871,48,0,1.1759347502823947,3000.0,13,0,1,0,0.5115048654300218
115331,0,0.548934432,57,0,0.665439243,5702.0,16,0,3,0,0.0
115332,1,1.6911584424914796,52,0,0.15312636700742013,1300.0,2,1,0,1,1.0
115333,0,0.014157091,50,0,0.289826104,5002.0,5,0,1,0,1.0
115334,1,0.245751701,39,3,0.313985197,7700.0,12,0,3,0,0.0
115335,1,0.991471253,59,2,0.274056416,12584.0,14,0,1,1,0.0
115336,0,0.098828723,39,0,0.251961237,6500.0,9,0,1,0,3.0
115337,1,0.768367949927285,53,1,1.7811092653088896,1600.0,6,0,1,0,0.7567599097589931
115338,1,0.2540262505330696,69,0,1.0809326793910556,1495.7581337912857,15,0,1,0,0.0
115339,1,0.5202478248646565,64,0,0.35383794043423406,6100.0,10,0,0,0,1.5971942576110245
115340,0,0.233430068,63,0,0.107417916,7400.0,12,0,0,0,0.0
115341,1,0.09632247251365755,33,0,412.0,0.1942676358383273,2,1,0,0,0.023163002804171384
115342,0,0.0065109,62,0,0.307846136,8500.0,13,0,2,0,0.0
115343,1,0.6464191905824441,46,0,0.6650881209283134,3300.0,8,0,1,0,1.4512809452232291
115344,0,0.9999999,67,0,0.0,6139.5375,1,0,0,0,0.0
115345,0,0.0,64,0,0.089313486,4500.0,9,0,0,0,1.0
115346,1,0.882858485045668,66,0,0.027450862656516382,5691.706955078034,1,0,0,0,0.16836529122935162
115347,1,0.5242985209497171,49,2,0.417504365349333,9746.222634873631,17,0,1,0,1.4963513164842552
115348,1,0.356322788,60,3,1422.0,0.63,10,0,2,0,0.0
115349,0,0.011995202,25,0,0.0,841.0,1,0,0,0,0.0
115350,0,0.000328718,74,1,0.250628141,4775.0,14,0,1,0,0.0
115351,0,0.019918819,52,0,0.306948842,6000.0,11,0,2,0,0.0
115352,1,0.044608577866944575,51,0,2830.905231617903,0.13668310662661817,7,0,1,0,0.0
115353,0,0.028219436,69,0,0.024263432,1730.0,5,0,0,0,0.0
115354,0,0.9999999,37,0,0.338658147,2190.0,3,0,2,0,2.0
115355,1,0.98210179,50,1,0.377207597,3000.0,8,1,0,0,1.0
115356,0,0.003490128,63,0,0.044636429,8333.0,12,0,0,0,1.0
115357,0,0.000123965,65,0,1301.0,0.32,9,0,1,0,0.0
115358,1,0.654800717473816,77,2,0.4911560419064403,3661.8311034698795,8,0,0,0,0.0
115359,1,0.5745149484576358,55,0,0.24808887419117914,8500.0,6,0,1,0,0.6045078344783968
115360,1,0.8584727141870823,73,1,2.131576195771233,2105.831895949953,9,0,0,0,0.0
115361,0,0.408599218,75,0,0.082772464,8468.0,6,0,1,0,0.0
115362,1,0.8616671536954504,45,2,1.1243377572077309,8000.0,12,0,7,0,2.3383091390207897
115363,1,0.942186023,45,0,1452.0,0.4,7,0,0,1,0.0
115364,0,0.176622458,67,1,0.437721095,5370.0,15,0,2,1,0.0
115365,1,0.5784416064796017,44,1,0.7093843810077234,7729.267503124171,10,0,2,0,2.4667861605958668
115366,0,0.0,62,0,1099.0,0.02,14,0,0,0,0.0
115367,1,0.41803165992568747,80,0,0.2843602365381684,6000.0,16,0,0,0,0.0
115368,0,0.52206885,52,0,0.474079127,1465.0,9,0,0,0,1.0
115369,0,0.388906111,85,0,0.089347685,17000.0,8,0,0,0,0.0
115370,1,0.6035432514703718,80,0,312.2741504063472,4.379073260766738,3,0,0,0,0.0
115371,0,0.100855641,46,0,863.0,1.0,6,0,1,0,3.0
115372,1,0.703703704,52,0,0.03992016,500.0,2,0,0,0,0.0
115373,0,0.604279997,59,0,0.570788913,9379.0,15,0,1,0,2.0
115374,0,0.051910681,58,0,0.362189272,4585.0,15,0,1,0,0.0
115375,0,0.001130336,59,0,0.0,3355.214869047619,2,0,0,0,0.0
115376,1,0.5303886290684809,57,0,4049.9516976741525,0.237370365457636,7,0,1,0,0.0
115377,0,0.055727775,79,0,0.338837793,4783.0,11,0,1,0,0.0
115378,1,0.11199682672899994,54,0,0.5881471990996693,10000.0,13,0,0,0,0.0
115379,0,0.153676872,43,0,0.063358733,50000.0,7,0,1,0,2.0
115380,1,0.77279919,46,0,0.251651559,6508.0,11,0,0,0,0.0
115381,0,0.041004538,50,0,0.644660194,7209.0,16,0,2,0,0.0
115382,1,0.569997084930022,33,0,0.35530469400874565,7400.0,13,0,1,0,0.0
115383,1,0.9784125165272135,53,0,0.3281070473571961,13012.29832802308,5,0,0,0,3.305936504327395
115384,1,0.9117539720039349,38,0,0.004416355507142498,3077.9877967363905,1,0,0,0,0.8519128870244104
115385,1,0.6959169506039069,52,0,0.4813765557511442,6200.0,10,0,1,0,1.3871628183012685
115386,0,0.155726412,63,2,0.020595881,5000.0,4,0,0,1,3.0
115387,0,0.056498513,75,0,0.014263074,4416.0,5,0,0,0,0.0
115388,1,0.6164857194151774,57,0,2838.514145536645,0.27190242561075195,12,0,0,2,0.7095121280537597
115389,1,0.656671013,67,3,0.242606907,14100.0,15,1,3,4,0.0
115390,1,0.9685025186274471,54,0,1.320049029915307,1338.8937180725736,7,0,0,0,0.3215242302859609
115391,1,0.01327044174185779,63,0,0.38218857312848664,4300.0,17,0,0,0,0.0
115392,1,0.19002732159526642,43,0,0.35557525952186614,6535.112053323233,10,0,1,0,4.2720236992148415
115393,1,0.4914138797758915,34,0,0.32533884135385754,1600.9961790805185,3,1,0,0,0.0
115394,0,0.295256328,23,0,0.013363755,3067.0,2,0,0,0,0.0
115395,0,0.240497362,52,0,0.538146185,10000.0,22,0,2,0,2.0
115396,1,0.8956153365846193,26,5,0.2920545052838712,2916.4716536075034,8,0,0,0,0.9410432990620701
115397,1,0.816819317,57,0,0.41982891,4558.0,8,0,1,0,1.0
115398,1,0.961229372,42,4,0.518629495,7675.0,16,1,2,2,2.0
115399,1,0.1539196776662684,65,1,0.16572613941956943,1599.7290514996823,2,0,0,0,0.8645257498412078
115400,0,0.336973536,53,0,0.69634985,5670.0,14,0,2,0,1.0
115401,0,0.127099534,48,0,0.275439445,6200.0,16,0,2,0,2.0
115402,1,0.8934654285720927,44,0,0.2524322312093109,2600.0,2,0,0,0,3.0
115403,0,0.055114896,71,0,0.181552635,8900.0,9,0,2,0,0.0
115404,1,0.6343154379445016,37,2,0.3107071531641455,6078.519511563781,5,0,2,0,1.472883713385988
115405,0,0.104236011,43,0,0.531646835,10000.0,6,0,2,0,3.0
115406,0,0.706264687,36,1,0.149492017,6200.0,4,0,0,0,2.0
115407,1,0.28412523593639694,63,1,0.5262898366309943,4080.0,12,0,0,0,0.9515955609694307
115408,1,0.4813762409937097,66,2,0.6519380497791905,2595.186237108687,5,1,1,0,0.0
115409,0,0.848586382,45,0,0.663603935,9250.0,9,0,2,0,2.0
115410,1,0.8901494592126504,45,0,0.18999305037726444,5800.0,4,0,0,1,3.731037952832775
115411,1,0.3236126196903281,39,0,0.2367890921948997,8095.413795074769,17,0,0,0,2.0
115412,1,0.0,39,0,0.027339478,6400.0,3,0,0,0,0.0
115413,0,0.077076917,73,0,78.0,0.14,5,0,0,0,0.0
115414,0,0.662620333,34,1,0.218942785,8266.0,8,0,0,0,0.0
115415,0,0.0,40,0,3301.0,0.06,4,0,1,0,0.0
115416,0,0.071276352,45,0,0.309555855,5200.0,6,0,1,0,0.0
115417,0,0.021619706,92,0,0.343154762,3359.0,8,0,1,0,1.0
115418,0,0.05455744,69,0,0.202587474,3400.0,17,0,0,0,1.0
115419,1,0.7529838507111601,58,2,0.3703927059348656,10000.0,10,0,1,0,0.8723277592803652
115420,0,0.072077117,61,0,0.187081292,10000.0,8,0,1,0,2.0
115421,1,0.907712439539808,47,0,637.2670986764131,4.2938012960292395,2,0,0,0,0.09628219423940311
115422,0,0.015893279,61,0,21.0,103.94,15,0,0,0,1.0
115423,1,0.9999999,35,2,0.109341728,10800.0,8,2,0,0,0.0
115424,1,0.9999999,26,0,281.0001820724277,0.16501502097528495,1,1,0,0,0.3799663009608943
115425,1,0.8161111035878311,25,1,0.3255261827017083,2671.215406852957,3,1,0,0,0.5098837562979366
115426,1,0.9999999,47,1,1645.293163322563,0.008232908306407365,1,0,1,0,1.7650637540388954
115427,1,0.5848105907210298,39,0,0.6007208272516956,12779.777544574461,10,0,3,0,1.4592514858153773
115428,1,0.36511602229246737,24,0,0.11693488998204779,2200.0,4,0,0,0,0.0
115429,1,0.8356535870315744,60,0,0.5041590156755058,995.7700075681413,6,0,0,0,0.0
115430,0,0.957510622,37,0,0.335032347,5100.0,5,0,1,0,2.0
115431,0,0.374199638,32,0,0.194728471,4400.0,5,0,0,0,1.0
115432,0,0.434829661,30,2,0.309738052,5000.0,13,0,1,0,0.0
115433,0,0.223054118,37,0,0.315812967,8960.0,8,0,2,0,0.0
115434,1,0.9898644400029484,30,0,0.04346239558096436,4000.0,0,0,0,0,1.331856956041367
115435,0,0.031393579,62,0,1663.0,1.0,12,0,3,0,0.0
115436,1,0.3380907929188116,40,0,0.1712359158644608,4258.182255854832,4,0,0,0,1.9093535128992414
115437,0,0.05106503,50,0,0.353954651,11201.0,22,0,2,0,1.0
115438,1,0.2827603392152949,45,0,0.23389883687822127,8300.0,9,0,1,0,1.995914576223608
115439,0,0.028732104,46,0,0.971365095,4050.0,13,0,3,0,0.0
115440,1,0.5840919031217837,31,0,2.1231508112144697,1366.43777518953,5,0,0,1,0.7124449620940229
115441,1,0.9158535847334187,37,1,0.11982644939542472,11571.852934958335,4,0,0,0,2.0
115442,0,0.242940565,40,0,1285.0,0.19,6,0,1,0,0.0
115443,1,0.470405565,40,1,1.51665433,1350.0,13,0,1,0,3.0
115444,1,0.9240060195212518,33,0,0.07276850589243367,4257.923939276789,2,0,0,0,0.34105724203703414
115445,1,0.5224876978932071,37,0,0.27512281282883017,7696.61213734147,8,0,0,0,1.7393951801130472
115446,1,0.7182464748830929,31,0,0.8343444229208279,3000.0,9,0,2,0,1.1733790521264493
115447,0,0.995294694,55,0,2.428914217,3333.0,13,0,1,0,0.0
115448,1,0.8708754931496375,37,0,0.20932883382004625,5338.808925096244,5,0,0,0,0.7261156370305326
115449,1,1.0203123831088914,34,0,0.3159093603531528,1576.3721630136347,2,1,0,0,1.7255673972730672
115450,1,0.8420398002296519,52,1,0.20161657199496122,4361.68013852349,5,0,0,1,4.61951516778527
115451,0,0.059529365,63,0,0.761408083,2300.0,8,0,1,0,1.0
115452,1,0.21637156321690176,55,1,0.07305744350504514,5127.570910231786,7,0,0,0,2.6786362210267773
115453,0,0.08239588,52,0,0.038888889,1259.0,2,0,0,0,0.0
115454,0,0.138163377,61,0,0.566108473,4000.0,13,0,2,0,0.0
115455,0,0.140151599,47,0,0.566086783,5000.0,10,0,2,0,2.0
115456,1,0.8421531634135675,40,2,0.1869700454617908,8204.630049607644,4,0,0,0,1.5787562009555256
115457,0,0.38228113,42,0,0.141171766,5000.0,7,0,0,0,2.0
115458,1,0.7396476179159991,34,3,0.7135985044376768,3054.113621344232,5,0,0,1,1.0
115459,1,0.9999999,25,0,78.32261627174637,4.487095349130145,1,0,0,0,0.0
115460,1,0.6965889611609347,54,0,664.2723787453568,4.015578414053033,1,0,0,0,0.0
115461,0,0.043966509,28,0,0.246173071,3200.0,8,0,0,0,0.0
115462,1,0.3712955921795704,38,1,0.4935646635415345,9018.815652007548,16,0,1,0,1.5679710006289393
115463,0,0.9999999,38,0,0.0,2000.0,0,1,0,0,0.0
115464,0,0.830933333,60,0,0.338799458,6646.0,9,0,2,0,1.0
115465,1,1.0880903219341052,63,1,1239.248784859316,30.973690230040063,9,1,0,1,0.0
115466,1,0.9999999,65,1,0.07077639291754353,3750.0,1,1,0,0,0.0
115467,1,0.15958255124993104,29,0,0.102433599595865,2200.0,4,0,0,0,0.0
115468,0,0.333290472,45,2,0.420089217,6500.0,20,0,1,1,0.0
115469,0,0.30335394,37,0,0.074228366,5280.0,6,0,0,0,3.0
115470,1,0.2997738591786951,35,0,1.4845742355337805,2104.801561302432,10,0,0,0,1.920624520972911
115471,0,0.405315615,38,0,0.673469388,2400.0,16,0,0,0,4.0
115472,0,0.9999999,26,0,640.0,0.0,3,1,0,0,0.0
115473,0,0.0,38,0,0.484329937,5200.0,5,0,2,0,2.0
115474,1,0.9633469054956318,45,0,0.37745373470013666,7398.334094537011,8,2,0,3,1.0
115475,0,0.781600533,46,0,0.448178,8808.0,6,0,2,0,3.0
115476,0,0.043165639,69,0,0.180427603,5752.0,6,0,1,0,1.0
115477,1,0.5335882436388764,47,1,0.1016586174993453,6208.965879138598,4,0,0,0,1.781568984600177
115478,0,0.00491283,57,0,732.0,0.45,2,0,1,0,2.0
115479,0,0.926147705,26,0,34.0,0.0,2,0,0,0,0.0
115480,1,0.9748192432813382,59,0,0.4261721439247628,1300.0,3,0,0,0,0.4243876189400482
115481,1,0.995590438699617,59,0,2164.8884116438117,0.37038627853961426,7,1,2,1,2.555794178094214
115482,0,0.063991729,46,0,0.274021935,6108.0,9,0,1,0,0.0
115483,0,0.229683785,64,0,0.509830057,3000.0,13,0,1,0,0.0
115484,1,0.9999999,42,0,335.77148302705854,4.191998729368635,1,0,0,0,0.0
115485,1,0.0860564463660847,61,0,0.41986134328968894,11666.0,14,0,2,0,1.2022293052456006
115486,1,0.9332607572817094,33,0,1.1001236312706093,1442.7261226503356,6,0,1,0,0.0
115487,1,0.30630854132925556,46,1,1219.971108621118,0.36005098478626224,10,0,0,0,0.0
115488,1,0.31372532688850524,35,1,1937.850655872523,0.19,7,0,1,0,0.0
115489,0,0.044096946,69,0,0.535122336,3800.0,10,0,1,0,0.0
115490,0,0.570403482,34,0,0.109386027,4250.0,4,0,0,0,0.0
115491,0,0.0,51,0,0.174042059,7750.0,3,0,1,0,2.0
115492,0,0.13285336,54,0,0.253413353,13329.0,9,0,2,0,0.0
115493,1,0.8673068699555901,56,0,0.3582506337001193,7587.123638975502,3,1,2,0,1.1415759317001681
115494,0,0.00552264,64,0,75.0,0.38,3,0,0,0,0.7598634268323681
115495,1,0.5940599412165178,35,0,0.3676061059579943,4700.0,6,0,1,0,3.1555288858547477
115496,0,0.00854137,51,0,2084.0,0.0,6,0,1,0,2.0
115497,0,0.0,75,0,122.0,0.03,9,0,0,0,0.0
115498,1,1.0220503628084305,46,0,0.1763242612868129,4000.0,6,0,0,0,6.173245015048101
115499,0,0.024849137,63,0,0.011644419,3520.0,8,0,0,0,0.0
115500,1,1.4254131448122567,43,0,0.6053734731821925,3333.0,2,3,0,0,0.668199486175394
115501,0,0.02293741,54,0,0.096475508,20087.0,20,0,1,0,1.0
115502,1,0.5031496075585828,31,0,0.3817334227594361,4145.509724221076,5,0,1,0,3.137300445099543
115503,0,0.108087584,49,0,3843.0,0.0,5,0,1,0,0.0
115504,1,0.2143945827277564,42,0,0.3387363953915947,6450.928208669321,11,0,1,0,0.0
115505,1,0.87545573077834,49,1,1251.0,0.0545627193377048,4,0,1,1,0.0
115506,1,0.035107705890924656,38,1,0.16850494417073708,4165.485761691869,10,0,0,0,1.0
115507,0,0.919385077,32,0,0.233953209,5000.0,4,1,0,0,2.0
115508,0,0.28562963,41,0,3261.0,0.0,12,0,2,0,0.0
115509,1,0.7806050082744384,54,0,0.26774961112521367,3647.790673627152,6,0,0,0,0.6317789378586549
115510,0,0.418826156,30,0,0.338341092,4725.0,12,0,0,0,1.0
115511,0,0.697415129,47,0,0.132645887,12800.0,5,0,1,0,1.0
115512,1,1.4411079512377563,63,0,0.4663841271032206,2700.6445667619355,3,0,0,0,0.3554332380646711
115513,1,1.2454627885263418,57,0,0.1460649955483304,7400.0,8,1,0,1,0.0
115514,1,1.0232259723751589,63,2,1.0767108608641967,3487.364557203897,10,0,3,1,0.0
115515,0,0.704209175,53,1,0.20954736,9300.0,10,0,2,1,0.0
