,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
52720,0.176260297,62,0,0.235268909,14000.0,9,0,3,0,0.0,0
52721,0.9999999,49,0,1284.0,0.66,4,0,2,0,0.0,0
52722,0.9999999,62,1,0.398198198,3329.0,1,0,1,0,0.0,1
52723,0.22584846882719892,52,2,0.46553830278814046,5421.40947315102,14,0,2,0,1.409473151020773,1
52724,1.1230690831353374,35,0,0.14122081035608103,3750.0,3,2,0,0,2.6072761708767964,1
52725,0.109309042,45,2,0.566594026,7800.0,13,0,4,0,1.0,0
52726,959.0,70,0,0.208182173,17916.0,7,0,2,0,0.0,0
52727,0.7892220924258431,26,0,0.6259276392211819,2000.0,11,0,0,0,0.0,1
52728,0.8375370392398442,41,0,2557.0468346864504,0.38164351413771147,12,0,2,0,0.9843884378498209,1
52729,1.068910342123241,30,0,0.4154743609176012,4664.376380083548,7,0,1,0,1.2706033194087103,1
52730,0.6714880639633198,41,0,0.3896185296724119,8281.447335701978,8,0,0,0,2.0,1
52731,0.33662960829936134,44,0,0.3550698909974224,7423.39148305552,9,0,2,0,2.821275895057792,1
52732,0.2733439124559418,52,0,0.05812627698303699,10000.0,3,0,0,0,0.0,1
52733,0.310885773,59,0,2370.0,0.22,13,0,1,0,2.0,0
52734,0.7101936349112097,49,0,0.4262937060705728,7183.750992174886,11,1,2,0,1.4993385500762182,1
52735,1.5813639927663197,28,0,0.2694454944123318,3002.937341805009,1,2,0,0,0.0,1
52736,0.40980798567943955,26,0,0.18489115103780895,3833.0,6,0,0,0,0.18255812593394372,1
52737,0.960856616,56,1,0.248805586,2720.0,10,1,0,0,1.0,1
52738,0.8212986573767702,39,0,0.7329354478312305,3500.0,9,0,2,0,3.047072187410202,1
52739,0.0,33,0,0.352062078,6958.0,7,0,2,0,0.0,0
52740,0.217669357,46,0,0.2953957,8882.0,8,0,1,0,1.0,0
52741,0.7648102754348509,67,1,625.4325559172046,3.061034371561091,4,0,0,0,0.0,1
52742,0.9961369835467918,40,0,0.19855718569099076,3915.0755428768716,6,0,0,0,0.4622285615641706,1
52743,0.330007243,60,0,0.992002285,3500.0,13,0,1,0,0.0,0
52744,0.9838107219974559,52,2,0.22317440392288007,8840.140823621547,13,0,1,0,1.9218930565042873,1
52745,0.000631058,43,0,2100.0,0.08,6,0,1,0,0.0,0
52746,0.9341373545414626,47,0,0.005549192944189453,2899.670687239776,0,0,0,0,0.13172510408958527,1
52747,0.033607,51,0,0.106647956,5700.0,11,0,1,0,0.0,0
52748,0.7749622282983465,45,0,0.2538426652569906,4100.0,5,0,1,0,1.2191222664703627,1
52749,0.080601687,39,0,1263.0,0.15,4,0,1,0,0.0,0
52750,0.666328271,59,0,7018.0,0.11,13,0,1,0,1.0,0
52751,0.7017933682274983,47,2,1.3600831079407456,2100.0,14,0,1,0,0.0,1
52752,0.000191485,80,0,0.0,2498.0,4,0,0,0,0.0,0
52753,0.040486446,52,0,0.274585883,6700.0,14,0,2,0,2.0,0
52754,0.042240369,51,0,0.362404177,9000.0,6,0,1,0,0.0,0
52755,0.200365395,63,0,0.392125352,2488.0,11,0,1,0,0.0,0
52756,0.236105864,51,0,0.365603462,6238.0,11,0,2,0,0.0,0
52757,0.014093896,47,0,0.349628185,8202.0,8,0,2,0,4.0,0
52758,0.20307503633390536,67,1,1884.2122196941905,0.2073419275569326,9,0,0,1,0.0,1
52759,0.091432047,63,0,0.308828653,14350.0,11,0,3,0,0.0,0
52760,0.704323919,45,0,0.322020521,3800.0,6,0,1,0,2.0,0
52761,0.7560175194037464,32,0,0.025579389897540345,4551.33857518206,2,0,0,0,0.5538082726466691,1
52762,0.10050734,53,0,50.0,1.0,3,0,0,0,2.0,0
52763,0.456981721,53,0,0.406909789,2083.0,11,0,0,0,0.0,0
52764,0.087962758,44,0,5399.0,75.09,23,0,5,0,0.0,0
52765,0.599360043,36,0,0.0489002,5500.0,3,0,0,0,0.0,0
52766,0.9520998645221256,39,3,0.6649043223941823,6000.0,7,0,1,0,3.7961468039509128,1
52767,0.2545970552885667,46,0,0.5275598788500915,3803.4553357785294,8,2,1,2,0.3089328442941619,1
52768,0.10648592085841477,77,0,0.27187560624101836,6115.097793764902,18,0,2,0,0.0,1
52769,0.18431018096101304,81,0,0.6529298345918432,1095.8811446813404,11,0,0,0,0.0,1
52770,0.7865156340211452,43,0,0.9417269130645327,1415.9646556996654,9,0,0,1,2.0,1
52771,0.203128243,35,0,0.176273458,4475.0,7,0,0,0,0.0,0
52772,0.6541646103039769,35,1,0.2441372495371979,6750.0,7,0,0,0,0.5681230678522811,1
52773,0.670041169,72,0,0.60555136,5295.0,13,0,1,0,0.0,0
52774,0.8118589441736667,44,1,0.37684185069264603,5395.361515112946,4,0,1,2,2.927696977410868,1
52775,0.205037395,61,0,0.369193562,11990.0,10,0,4,0,2.0,0
52776,1.0945931964427387,45,6,0.3578875465024635,12181.007270698585,10,1,2,1,4.574544585108,1
52777,0.6294655247240857,57,0,0.20903171288360586,1867.7699483194233,3,0,0,0,0.6025043067147161,1
52778,0.37673404920554965,49,0,0.42657317437758757,5468.840595346418,9,0,1,0,0.47821396074658573,1
52779,1.3645031629675124,40,0,0.31195250978492517,1201.2042538321411,2,1,0,0,1.3440725234689055,1
52780,0.2282395857554036,44,0,0.37264618791448584,3000.0,9,0,1,0,0.2751922307171706,1
52781,0.7299762248879189,56,1,0.5076387194659431,7500.0,9,0,1,0,3.3238202518280517,1
52782,0.382557108,43,0,0.149026361,7548.0,7,0,0,0,0.0,0
52783,0.057916347,38,0,0.110824098,12000.0,5,0,1,0,0.0,0
52784,0.6304360566484375,46,0,0.644519246928588,10055.512641359674,13,0,1,0,1.4593867799728344,1
52785,0.034438067,37,0,0.918018787,1170.0,7,0,1,0,1.0,0
52786,0.461727384,86,0,67.0,0.3,1,0,0,0,0.0,0
52787,0.41485944829386595,25,0,0.40640570365690554,821.0342706043178,2,0,0,0,0.1348462326359574,1
52788,1.0188327919155018,37,0,0.0602997083756298,5407.177363633587,2,4,0,0,2.177363633587338,1
52789,0.120115195,63,0,1555.0,0.19,6,0,1,0,0.0,0
52790,0.051861279,45,0,1157.0,0.06,7,0,0,0,0.0,0
52791,0.102641509,50,0,0.871595331,3083.0,12,0,2,0,0.0,0
52792,0.021082764,47,0,0.073154474,6000.0,8,0,1,0,0.0,0
52793,0.595012550760268,33,1,0.3799833756268851,2877.161387342211,14,5,0,0,0.40551609396985344,1
52794,0.020021777,69,0,0.079209923,14833.0,9,0,1,0,0.0,0
52795,0.038807688,68,0,0.003719447,22583.0,7,0,0,0,0.0,0
52796,0.891021585108637,52,0,0.2291431732248855,3300.0,2,1,0,1,2.491573094203372,1
52797,0.046279074,76,0,0.49628433,3094.0,7,0,1,0,0.0,0
52798,1.2359665552534942,41,2,0.4874396896938771,3083.2898273549267,5,2,0,1,2.7101726450734116,1
52799,0.444712481,74,0,0.333703621,4500.0,13,0,0,0,0.0,0
52800,0.7365364132889226,57,3,0.419147202769073,14090.64678604051,15,1,2,4,0.38971724831207677,1
52801,0.08863537,64,0,2009.0,0.01,19,0,1,0,0.0,0
52802,0.031765608,48,0,1.307069745,4200.0,7,0,3,0,1.0,0
52803,0.116606415,66,0,0.048158074,25000.0,4,0,1,0,0.0,0
52804,1.006874638310559,51,0,0.009454686518514182,4424.317377023446,1,0,0,0,1.9311381071413964,1
52805,0.001580414,39,1,0.138588913,8333.0,8,0,1,0,0.0,0
52806,0.07442689409285164,60,2,1.1225569154393085,1200.0,8,2,0,0,0.0,1
52807,0.165242996,39,0,0.209930023,3000.0,12,0,0,0,0.0,0
52808,0.6146342164214291,35,1,0.29455222300012074,3760.4555966058165,4,2,0,0,1.3667898174489839,1
52809,0.0050665171226462755,62,0,0.5570290395393896,8000.0,5,1,1,0,2.0668724173702673,1
52810,0.022777272,50,0,0.257380457,7214.0,6,0,1,0,0.0,0
52811,0.9999999,28,0,0.35955203100032707,3500.0,2,1,0,0,0.0,1
52812,0.978001913,28,0,0.37057683,4125.0,6,0,0,0,0.0,0
52813,0.0,27,1,396.0,124.3,2,1,0,0,0.0,1
52814,0.369188586,60,0,2.031365314,2167.0,11,0,2,0,0.0,0
52815,0.9635403661302457,28,1,0.2503468191715771,2500.0,7,1,0,0,0.0,1
52816,0.709560403,49,0,0.40305224,5110.0,10,0,1,0,1.0,0
52817,0.49369284347270226,43,1,0.38432957743304597,4900.0,7,0,1,0,1.6736661923916496,1
52818,1.157545666462617,43,4,0.5488624552566762,5233.113421534449,9,3,2,0,1.5189035890748108,1
52819,0.805913153,44,0,0.075205496,8150.0,3,0,0,0,3.0,0
52820,0.4712136879149144,39,0,0.8372345594858713,11244.647424602475,9,0,5,0,1.2353463717821187,1
52821,0.079278414,62,0,118.0,0.07,3,0,0,0,1.0,0
52822,1.0256399975200337,43,0,0.16361048169115308,1200.0,3,0,0,1,0.11393261470512284,1
52823,0.013543032,35,0,0.742892846,3200.0,8,0,2,0,0.0,0
52824,0.48988884080583606,47,0,0.5488973187962719,9881.464665843981,11,0,1,0,1.2323329219905848,1
52825,0.6195144829159198,62,0,0.6228419966870289,4000.0,11,0,0,0,0.150915275084049,1
52826,0.054437822,67,0,3.073529412,475.0,5,0,1,0,0.0,0
52827,0.768810767189287,57,0,0.1706758997765776,5852.111577677766,8,0,1,0,1.5307605160520048,1
52828,0.19941197910979816,40,0,0.8044871812998717,9500.0,9,0,4,0,2.3256799718819883,1
52829,0.6353505017174694,57,0,0.42862263113981974,5250.0,14,0,0,0,0.0,1
52830,0.8837466243570277,45,0,0.2907597287101718,3400.0,9,0,0,0,0.9497337328665627,1
52831,0.056194977,63,0,1059.0,0.17,13,0,2,0,0.0,0
52832,0.9266907418392599,47,0,0.0492589547885466,78000.0,6,0,1,0,2.4954438166264157,1
52833,0.083277779,59,0,2782.0,0.02,13,0,2,0,0.0,0
52834,0.220821447,44,0,0.027903887,9030.0,5,0,0,0,1.0,0
52835,0.0,40,0,3674.0,0.02,10,0,2,0,0.0,0
52836,0.12802707,56,0,2140.0,0.2,14,0,1,1,0.7598634268323681,0
52837,0.8694493298876673,50,1,0.3365006549238766,5369.1753450770475,7,1,0,0,1.0584483590159062,1
52838,0.019955992,61,0,0.273546389,7102.0,6,0,1,0,0.0,0
52839,0.016729987,49,0,9.0,543.75,1,0,0,0,0.0,0
52840,0.2459944572925877,44,1,0.4562487901441801,21500.0,21,0,4,0,1.7798154198905365,1
52841,0.8123626620712304,30,0,0.09800569973956334,2332.470820673671,2,1,0,0,0.0,1
52842,0.9826553924545492,33,0,0.35215708492999,1674.7792835682537,3,0,0,0,0.694820892063456,1
52843,0.941009408,56,2,0.223208416,6083.0,8,0,0,0,3.0,0
52844,0.129327185,74,0,1107.0,0.03,8,0,1,0,0.7598634268323681,0
52845,0.259042392,71,0,3.640994647,5790.0,20,0,1,0,1.0,0
52846,0.9999999,30,0,0.0,1639.5887142857146,1,0,0,0,0.0,0
52847,0.00255292,82,0,0.0,4869.7325,2,0,0,0,0.0,0
52848,0.0,45,0,0.262959866,7175.0,6,0,1,0,2.0,0
52849,0.043770235,66,0,0.166613111,6223.0,12,0,2,0,0.0,0
52850,0.057657057,84,0,0.002499375,4000.0,4,0,0,0,0.0,0
52851,0.686083014,57,0,0.16069592,11667.0,6,1,1,0,2.0,0
52852,0.096069869,29,0,0.015596881,5000.0,5,0,0,0,0.0,0
52853,0.09481540059344856,62,0,0.05581935188495756,3489.962969907255,8,0,0,0,0.08754271884135689,1
52854,0.051521663,69,0,0.281846097,10746.0,45,0,2,0,1.0,0
52855,0.957228089,44,0,1.082799282,3900.0,5,6,1,1,3.0,0
52856,0.9999999,31,0,0.08370252121345637,3100.0,1,0,0,0,0.0,1
52857,0.037981009,63,0,742.0,0.02,7,0,0,0,0.0,0
52858,0.5181993362500237,26,0,0.03790807264230241,2200.0,1,0,0,0,0.5781080314450024,1
52859,0.429682519,68,0,1.016661113,3000.0,14,0,1,0,0.0,0
52860,1.071312036,54,0,0.711441532,3967.0,6,0,1,0,2.0,1
52861,0.9999999,45,0,0.007055123614600013,2300.0,0,0,0,0,0.0,1
52862,0.5610631376377586,60,3,0.5679722260255813,6800.0,10,0,1,0,0.7952190262683752,1
52863,0.7474066924782953,30,1,673.7991692457737,0.2949143775268948,5,0,0,0,0.05520540742842012,1
52864,0.01193428,43,3,0.379969419,5231.0,15,0,2,0,3.0,0
52865,0.180188429,62,0,835.0,0.49,7,0,1,0,0.0,0
52866,0.185873578,65,0,0.245780338,25001.0,14,0,2,0,0.0,0
52867,0.18734356675357394,39,0,0.28236503393148954,6833.0,10,0,1,0,1.3168219307872526,1
52868,0.7959772996825276,32,0,0.5350068939819589,3349.459901169354,6,1,1,0,2.180032943548627,1
52869,0.6901946099818833,54,1,0.33915719354172963,6000.0,4,0,1,0,1.9399468161144349,1
52870,0.125551308,61,1,0.200719712,2500.0,3,0,0,0,0.0,0
52871,0.098249464,57,0,0.328728414,6369.0,5,0,2,0,0.0,0
52872,0.042579314,56,0,0.173917484,9791.0,12,0,1,0,0.0,0
52873,0.1710332146156087,42,0,4028.988800609435,0.10485660225831614,10,0,2,0,0.46326144470225805,1
52874,0.9126216985521475,52,1,0.2079542758476937,4800.0,4,0,0,0,0.0,1
52875,0.567086804,60,0,3557.0,0.0,14,0,1,0,0.0,0
52876,0.408157007,54,0,0.393989983,9583.0,15,0,1,0,0.0,0
52877,0.035057999,59,1,0.522657636,6200.0,8,0,1,0,0.0,0
52878,0.15892662069563857,45,2,1.1499500179052438,3600.0,10,0,1,0,0.8595293739268212,1
52879,0.039159903,58,0,0.613795402,3000.0,5,0,1,0,0.0,0
52880,0.9999999,47,0,0.757432255,3800.0,2,1,0,3,2.0,0
52881,0.381169757,49,0,0.337438424,5683.0,14,0,1,0,1.0,0
52882,1.045049995,52,6,0.576109735,5248.0,11,2,2,1,0.0,1
52883,0.8247297374163353,27,0,0.21595909536051866,4300.0,5,0,0,0,2.0,1
52884,0.9946063532981648,35,1,0.17238556590754878,3000.0,2,3,0,0,0.0,1
52885,0.094477859,73,0,0.114977005,5000.0,4,0,0,0,0.0,0
52886,0.236119974,55,1,0.263564858,7500.0,7,0,2,1,1.0,0
52887,0.31846464244415046,56,0,0.4665820104446169,20894.429975624134,9,0,3,0,1.6905542013408725,1
52888,0.5311709775788,51,1,0.16670754972701385,6900.0,7,2,0,1,2.278027235159536,1
52889,0.183160561,49,0,0.294731351,5750.0,6,0,2,0,0.0,0
52890,0.893607055,36,0,1.036932486,4250.0,11,0,1,0,1.0,0
52891,0.399871035,63,0,0.608568021,10900.0,18,0,3,0,0.0,0
52892,0.9999999,39,0,0.191269577,3000.0,6,0,0,0,0.0,0
52893,0.075414594,56,0,0.686530942,7416.0,20,0,2,0,0.0,0
52894,1.019996364,41,0,0.432897454,5811.0,4,0,2,0,4.0,0
52895,0.9146310789746549,51,1,0.40187862084871806,6573.889514783041,11,0,1,0,3.0,1
52896,0.9143193323028517,54,0,1501.220134270225,0.18574113081139335,6,0,0,0,0.0,1
52897,0.439483781,32,1,0.050827423,3383.0,8,0,0,0,0.0,0
52898,0.0,48,0,0.067488752,6000.0,6,0,0,0,1.0,0
52899,0.9780036375320011,58,0,0.983206503806635,2700.0,11,0,0,0,0.4138194408132285,1
52900,0.190642392,42,0,0.219853431,1500.0,3,0,0,0,0.0,0
52901,0.9632357709026617,60,1,0.758751294028059,6040.382311502327,12,0,1,0,0.0,1
52902,0.0,72,0,0.302855772,8333.0,13,0,1,0,0.0,0
52903,0.0,85,0,0.006634499,3315.0,3,0,0,0,0.0,0
52904,0.9299013080309534,34,2,0.15766394319839327,2500.0,6,1,0,0,0.0,1
52905,0.7314321747526882,41,0,0.227707504657795,3600.0,4,0,0,0,1.8283908876744173,1
52906,0.0,68,2,1101.0,0.12,6,0,1,0,0.0,0
52907,0.8038852466914848,42,1,0.6527118699734644,10348.632033731035,12,2,1,1,2.0,1
52908,0.689403801,53,1,3667.0,0.0,16,0,1,0,0.0,0
52909,0.0,68,0,83.0,0.29,2,0,0,0,0.0,0
52910,0.999613153,54,2,0.27112148,6000.0,4,1,1,0,0.0,1
52911,0.045563897,54,0,0.530791789,5114.0,9,0,1,0,1.0,0
52912,0.18341501665841348,53,0,0.40593562094410696,6300.0,21,0,2,0,2.3849476952817095,1
52913,0.9693659536537245,38,0,1.063455211895288,5800.0,10,0,1,0,2.8749001409632067,1
52914,0.061749498,51,0,0.219747297,7676.0,3,0,1,0,3.0,0
52915,1.0143051234804303,35,1,0.6498445538199511,5500.0,14,0,0,3,1.648593344674373,1
52916,0.568289199,58,1,0.367469378,12000.0,11,0,2,0,0.0,0
52917,0.03559582885923589,52,0,0.002525136192875077,7916.0,6,0,0,0,0.00662601670987617,1
52918,0.9321617423554573,53,2,0.3676195546138869,14141.145759327372,19,1,2,0,2.743050621824773,1
52919,0.9999999,38,0,1.162330905,960.0,4,0,1,0,3.0,0
52920,0.988155668,38,0,0.278885197,5417.0,7,2,0,0,2.0,0
52921,0.918253330639617,48,0,0.38409848627692855,9300.0,7,0,1,0,0.300246765823716,1
52922,0.691417143,38,2,0.654469106,5000.0,6,0,1,0,0.0,0
52923,0.673344014202115,71,1,1.1120669873934084,1800.0,6,0,0,0,0.0,1
52924,0.135154507,47,0,0.264947011,5000.0,9,0,2,0,0.0,0
52925,0.6743017758249232,45,3,0.37359722701931486,3833.0,4,1,1,0,2.6154998330984216,1
52926,0.021450139,37,0,907.0,0.61,7,0,1,0,4.0,0
52927,0.199755816,54,0,0.389005104,11950.0,18,0,7,0,0.0,0
52928,0.13673518045294789,54,0,0.49729187857094315,10500.0,17,0,3,0,1.5330924374828854,1
52929,1.189657448801912,32,0,0.10341733612131966,6531.541617689523,1,4,0,0,1.4036488944048016,1
52930,0.121897527,40,0,0.212309743,9000.0,16,0,2,0,0.0,0
52931,0.8719802563868078,30,1,0.5419154661088296,4639.875297251762,9,0,0,0,0.09976219859024038,1
52932,0.8318174294297375,43,1,0.8322058724769721,6592.074852189503,19,0,1,0,0.009356523687879759,1
52933,0.857197158,35,0,0.40787418,9600.0,13,0,2,0,0.0,1
52934,0.0253597425486069,69,0,1886.646856411879,0.24587425647516495,7,0,1,1,0.13417044851670376,1
52935,0.5966153517239923,53,1,0.6389103158598677,2975.89658168164,7,1,1,0,2.0258545795900185,1
52936,0.9090662189579222,34,0,0.2813896473972277,3500.0,4,0,0,0,1.130228815637449,1
52937,0.999762865,36,0,0.088588093,9086.0,4,0,0,0,0.0,0
52938,0.002023259,76,0,0.071051938,7585.0,9,0,1,0,0.0,0
52939,1.0008486567911397,45,0,0.20944282478288645,16187.571651274822,7,0,0,0,0.7767717953235944,1
52940,0.374009463,46,0,0.259416518,7300.0,8,0,1,0,0.0,0
52941,0.659196518,39,2,6891.0,0.04,6,0,3,0,0.0,0
52942,0.9999999,55,0,1538.0,0.14,4,0,1,0,0.0,0
52943,0.19215748022914536,60,0,1291.682219218766,0.6443883632840341,13,0,2,0,1.5924707738296382,1
52944,0.9999999,36,1,3992.632237349481,0.27728542354005903,4,0,1,2,0.3642711770029501,1
52945,0.720366784,36,0,0.28703872,5500.0,6,0,0,0,1.0,0
52946,0.01135253,23,0,0.042102493,15200.0,3,0,0,0,2.0,0
52947,0.5621332264080585,59,1,1.6422515331647964,2200.0,16,0,0,0,0.2513448402423549,1
52948,0.9841094737566423,31,0,0.1419159332901736,5000.0,2,2,0,0,0.2856207410844781,1
52949,0.176818598,40,0,0.477132525,4700.0,7,0,3,0,3.0,0
52950,0.008414184,72,0,1336.0,0.04,7,0,1,0,0.0,0
52951,0.214238629,23,0,139.5,1.0,5,0,0,0,0.0,0
52952,0.3873492379962947,54,0,0.40471336800199986,1500.1966897617533,9,1,0,0,0.0,1
52953,0.294285607,54,0,0.114474846,11329.0,8,0,0,0,1.0,0
52954,0.141228518,62,0,0.406338427,5300.0,13,0,2,0,1.0,0
52955,0.4761073374252821,46,0,0.5353112512212455,4962.966939481648,6,0,1,0,0.4834697408241547,1
52956,0.0,80,0,0.0,3402.7169444444444,3,0,0,0,0.7598634268323681,0
52957,0.061693482,37,0,0.157656087,8600.0,9,0,1,0,0.0,0
52958,0.065480853,35,0,0.548187445,7916.0,10,0,2,0,0.0,0
52959,0.9494443790561221,46,0,1.255218033216273,5640.133615503862,9,0,2,0,3.6849510923134527,1
52960,0.9999999,35,1,0.117576485,5000.0,5,2,0,1,0.0,0
52961,0.050223465,63,0,0.179373125,9666.0,6,0,1,0,1.0,0
52962,0.9999999,31,0,106.36925260476308,101.60456235607995,0,2,0,1,0.0,1
52963,0.9999999,47,0,0.262403031,11085.0,5,0,2,0,3.0,0
52964,0.024008479,60,0,0.41509144,6506.0,26,0,1,0,0.0,0
52965,1.0553998518510417,26,4,0.27754517934987255,2920.4035216649804,7,0,0,0,0.4495597918774681,1
52966,0.9999999,36,1,0.0,7000.0,0,2,0,0,0.0,0
52967,0.0,34,1,0.403435711,1920.0,8,0,1,0,2.0,0
52968,0.992394116,35,1,0.54335095,7000.0,13,0,1,0,1.0,0
52969,0.9741057437450944,52,3,0.694640586387551,6470.489876987081,16,0,2,0,1.860035146548369,1
52970,0.0985543,35,0,0.074151749,13350.0,19,0,0,0,0.0,0
52971,0.177272479,56,1,0.353184572,6766.0,18,0,1,0,1.0,0
52972,0.44688435605920496,29,1,0.3209642219076477,1614.1280950069154,3,0,0,0,0.5812699953897256,1
52973,0.9372566291983545,40,3,0.5156629906665902,3500.0,6,0,0,1,3.1680650251462033,1
52974,0.009866535,53,1,0.24888757,6741.0,13,0,2,0,2.0,0
52975,0.238224127,38,0,1.34595861,2560.0,18,0,1,0,1.0,0
52976,0.038961039,22,0,1.0,0.0,2,0,0,0,0.0,0
52977,0.8770072685377572,44,0,0.29437159417321196,5467.988785308001,5,0,0,0,1.0,1
52978,0.5754963830132329,32,0,0.618882195790573,5499.055004094807,6,0,0,0,0.11000818961466696,1
52979,0.018184056,37,0,0.439056094,10000.0,6,0,1,0,1.0,0
52980,1.1018316936800419,41,1,476.70211197120375,8.250837414947242,3,0,0,0,3.8212671827222353,1
52981,0.7826749458194986,55,0,0.35144906910416057,1463.8044553042423,1,1,0,0,0.0,1
52982,0.015807388,76,0,0.185292157,4500.0,5,0,1,0,0.0,0
52983,0.8097190569361165,40,2,0.7595900917322076,5700.0,7,0,1,0,2.0,1
52984,0.1437634125282165,61,0,0.32799867956104345,9000.0,7,0,2,0,1.3895490484726791,1
52985,0.9999999,41,0,0.24505036569310618,2165.234596148001,2,0,0,1,0.5740528889993834,1
52986,0.090293336,83,0,0.376846036,5890.0,19,0,2,0,1.0,0
52987,0.779088729,52,0,0.258882342,5600.0,9,0,1,0,0.0,0
52988,0.6928195319855426,29,2,634.477272926619,0.25784094995689294,5,0,0,1,0.0,1
52989,0.221254463,51,1,1.353706625,7607.0,18,0,4,0,4.0,1
52990,0.40305896844124967,28,1,0.4061207442822906,3750.0,4,1,0,0,0.0,1
52991,0.202328581,47,0,0.276263177,2750.0,7,0,1,0,0.0,0
52992,0.6159808659691732,58,0,0.4562298398812337,5444.227369078419,5,0,1,0,0.0,1
52993,0.037584587,59,0,30.0,0.29,5,0,0,0,0.0,0
52994,0.016163973,28,0,0.127564342,2680.0,7,0,0,0,0.0,0
52995,0.006249645,97,0,0.000912409,3287.0,4,1,0,0,0.0,0
52996,0.082723246,39,0,0.239319872,14114.0,24,0,2,0,4.0,0
52997,0.25915906302118885,34,0,0.4607239311627217,4454.532653833486,7,0,2,0,1.4334182708142706,1
52998,0.36289026256291657,44,1,0.06728018493190725,7241.0,10,0,0,0,0.20687533434356453,1
52999,0.043453182,73,0,1269.0,0.01,5,0,1,0,0.0,0
53000,0.9778795254463598,30,0,0.09485553389082224,4000.0,1,0,0,0,1.7242690680049377,1
53001,0.044283533,72,0,0.157464213,1466.0,6,0,0,0,1.0,0
53002,0.028302631,74,0,42.0,60.28,7,0,0,0,0.0,0
53003,0.3560626666272192,29,0,0.21343574752416297,3000.0,5,0,0,0,0.2013870941048409,1
53004,0.21503602547807232,41,1,2196.390433224605,0.17244344190745522,13,0,1,0,0.7153630112865668,1
53005,0.413431,68,0,0.504392543,9333.0,12,0,3,0,0.0,0
53006,0.073233115,44,0,0.375816558,7500.0,13,0,2,0,3.0,0
53007,0.6355076344349061,70,0,0.15696922153966464,6513.556801859896,5,0,0,0,0.5113603719791884,1
53008,0.011592163,58,0,1860.0,0.02,8,0,1,0,3.0,0
53009,0.9544814745140203,34,1,0.17049814288797344,5409.938435799962,2,2,0,0,0.0,1
53010,0.01723605,50,0,0.297227693,6600.0,8,0,1,0,1.0,0
53011,0.211759608,62,0,0.204584091,17058.0,6,0,3,0,0.0,0
53012,0.019670573,80,0,0.016431925,2555.0,24,0,0,0,0.0,0
53013,0.9999999,60,0,0.122324816,13970.0,3,0,1,0,0.0,0
53014,0.9468349560127074,44,1,3212.042430766906,0.29493118879005387,6,0,1,0,0.9013762241989225,1
53015,0.000416658,53,0,0.16111984,7000.0,15,0,1,0,1.0,0
53016,0.9024861366370036,54,0,0.6578780296732373,7500.0,6,0,2,0,0.0,1
53017,0.02492116,67,0,0.364396411,4903.0,8,0,4,0,0.0,0
53018,0.301257644,39,0,0.047675805,7550.0,13,0,0,0,1.0,0
53019,0.9999999,41,0,0.0016874931617879428,714.3024831523887,0,0,0,0,0.0,1
53020,0.8674571984162907,35,0,0.9504141710792114,4000.0,11,0,1,0,1.165516391849609,1
53021,0.002857038,65,0,0.328303945,5500.0,8,0,1,0,0.0,0
53022,0.5462468987982538,45,0,2493.1226418592532,0.3308961861858714,13,0,1,0,0.561320929626646,1
53023,0.9974315817063284,33,1,0.2304650581280311,3800.0,4,0,0,1,0.04607433088865176,1
53024,0.0,50,0,0.44263934,4000.0,9,0,2,0,0.0,0
53025,0.06139693,77,0,0.034351145,1047.0,2,0,0,0,0.0,0
53026,0.107438476,73,0,0.486504499,3000.0,5,0,2,0,0.0,0
53027,0.381407747,55,0,0.514979196,14419.0,24,0,3,0,0.0,0
53028,0.48885654520498395,41,0,0.34045589648193786,29929.629522389074,11,0,4,0,2.3146052395993206,1
53029,1179.0,43,0,0.49749059,6375.0,8,0,2,0,0.0,0
53030,0.9999999,27,0,0.0939983653611828,3000.0,2,3,0,0,1.0,1
53031,0.031047279,50,0,0.03886959,10650.0,4,0,0,0,1.0,0
53032,0.037692753,65,0,1946.0,0.19,23,0,2,0,0.0,0
53033,0.05813714787287119,59,0,0.2917159238943076,10500.0,28,0,2,0,0.48708104468502045,1
53034,0.009165903,74,0,0.102140946,6725.0,5,0,1,0,0.0,0
53035,0.9266757010080199,38,3,1806.203816353726,0.39203816353726,7,1,0,0,0.17961836462739955,1
53036,1.189009159,36,0,0.035491127,8001.0,2,0,0,1,5.0,0
53037,0.472228732,68,0,0.090952155,2110.0,10,0,0,0,0.0,0
53038,0.426167869,60,0,0.320035993,3333.0,18,0,0,0,0.0,0
53039,0.5861975658663384,42,0,0.6050678714067448,6000.0,16,0,1,0,0.5881048410002917,1
53040,0.27063674782568314,30,0,0.02525764614388356,2816.876939830209,2,0,0,2,0.0,1
53041,0.9425497853496332,23,0,0.22038194522720927,1600.0,3,0,0,0,0.0,1
53042,0.229548153,52,4,0.223173595,7240.0,8,0,2,0,0.0,0
53043,0.9999999,50,0,134.0,0.23,2,0,0,0,0.0,0
53044,1.0244145641278806,39,2,0.2814961615724294,3098.2394957622205,7,0,0,0,0.4131652540734596,1
